HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Time,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Attention,Meditation,A_M
696.4854111405837,68.60281722259353,,,,,,,42.363903066108044,42.549303965319424,0.09849857028627157,0.06082525547337991,684.6153846153846,79.83230769230782,0.1166089887640451,117.30769230769226,12.06896551724138,60.3448275862069,19.33333333333333,70.3125,,,,0.013708454939616742,0.0008171203616239532,,,0.9437460930339772,-4.289742487628976,2021-09-24 19:16:00,2021-09-24 19:16:00.017,0.5751518,-0.02213778,0.16047971,0.5730301,0.353725,0.07191826400000001,0.022581612999999997,0.28503576,0.87008405,0.33267283,0.26092854,0.58893603,0.9447860999999999,0.283107,0.12614405,0.81527424,0.89989215,0.21786055,0.043342233,0.66272694,528.6447,800.2198,802.6374,689.81683,903.7729,-0.35845947265625,0.05047607421875,0.98651123046875,4.18701171875,-5.704803466796875,3.641204833984375,53.0,44.0,9.0
695.9894806048651,68.51678909790185,,,,,,,42.23528890213982,42.418052557973034,0.09844515040422136,0.060683803533114186,684.6153846153846,79.83230769230782,0.1166089887640451,115.38461538461536,11.965811965811966,60.68376068376068,19.5,70.3125,,,,0.013703028643487054,0.000816824409075608,,,0.9437443060808772,-4.290138401712511,2021-09-24 19:16:01,2021-09-24 19:16:01.002,0.79973114,0.058912992000000004,0.112795085,0.8290037,0.5587171999999999,0.10207811,-0.0061114947,0.38736415,0.7546433000000001,0.31955436,0.25067806,0.7359017,0.8065138000000001,0.2686595,0.23313852,0.8773318999999999,0.827319,-0.06504394,0.086882025,0.6720215,1460.6227,802.6374,802.2344400000003,1127.8022,960.58606,-0.16546630859375,-0.02044677734375,1.0111083984375,0.0897216796875,-9.390869140625,-3.940277099609375,33.0,53.0,-20.0
695.4751131221719,68.05028437999403,,,,,,,41.93566429455356,42.11444434642906,0.09784718834078517,0.06029786473062027,684.6153846153846,79.83230769230764,0.11660898876404485,115.38461538461536,11.764705882352938,60.504201680672274,17.0,179.6875,,,,0.013687722877384848,0.000815971568665092,,,0.9437404330530886,-4.29125598825873,2021-09-24 19:16:02,2021-09-24 19:16:02.045,0.7919914,-0.12999533,-0.37658292,0.812345,0.33206642,0.0012885086,-0.55166125,0.2746628,0.67108965,0.30841714,0.12370904,0.8373921999999999,0.89954615,0.057926822,0.17907883,0.8522833000000001,1.0939324,-0.19368239999999998,0.057155192,0.98071676,1329.2675,803.0403,807.0696,1125.7876,1053.663,-0.17974853515625,0.05670166015625,1.01361083984375,2.572021484375,-4.568328857421875,0.366363525390625,14.000000000000002,55.00000000000001,-41.00000000000001
695.5128205128206,67.7650145274621,,,,,,,41.85424272556577,42.029963832681865,0.09743172595653536,0.06017752871141254,684.6153846153846,79.83230769230764,0.11660898876404485,115.38461538461536,11.666666666666664,60.83333333333333,17.142857142857142,148.4375,,,,0.013683273647550674,0.0008157206136259756,,,0.9437395036557676,-4.2915810936942815,2021-09-24 19:16:03,2021-09-24 19:16:03.030,0.32351312,-0.09188909,-0.26918373,0.42859337,0.28058112,-0.014107465,-0.23595607,0.18746956,0.8551367,0.23076196,0.059258955999999995,0.80829525,0.7750090999999999,0.010402336,0.19141653,0.76223856,1.0962825,-0.14644562,0.029941075,0.9528361999999999,535.09155,806.26373,802.6374,620.1098599999998,472.23444000000006,-0.131103515625,0.02386474609375,1.029296875,3.820648193359375,0.082244873046875,6.3702392578125,1.0,62.0,-61.0
695.6770502225047,67.50624605467227,,,,,,,41.70313985501881,41.87557230175792,0.09703675869871103,0.05994611988663491,684.6153846153846,79.83230769230764,0.11660898876404485,115.38461538461536,11.570247933884296,60.33057851239669,17.285714285714285,148.4375,,,,0.013685455568126326,0.0008158438058213361,,,0.9437399515186176,-4.291421647447211,2021-09-24 19:16:04,2021-09-24 19:16:04.002,0.09731249,-0.27716430000000003,-0.5611539000000001,0.11861503,0.3372341,0.057762694,-0.03502993,0.27103522,0.8769239,0.15679677,0.05654258,0.61844707,0.797377,0.022225846,0.19722657,0.80033606,0.9182448000000001,-0.09808953,-0.113555826,0.75212777,1107.2528,811.9048,811.0989,968.24176,667.25275,-0.183349609375,0.07464599609375,1.0001220703125,0.179443359375,-4.78515625,6.811370849609375,0.0,64.0,-64.0
696.6854283927455,67.41403093852895,,,,,,,41.576275348329844,41.74081104190578,0.09676394566490824,0.059677256985618876,684.6153846153846,79.83230769230764,0.11660898876404485,115.38461538461536,11.38211382113821,60.162601626016276,17.571428571428573,148.4375,,,,0.013703493872535137,0.0008168497746584629,,,0.9437444598760348,-4.2901044514696185,2021-09-24 19:16:05,2021-09-24 19:16:05.014,0.18773735,-0.18498884,-0.21307089999999998,0.19397488,0.21165237,-0.07966297,-0.025451584,0.45933628,1.0218375,0.18078019,0.11168443,0.65929604,0.9122732,0.1041941,0.22746122,0.86737674,1.074296,-0.14189677,-0.18627699,0.79944235,680.54944,809.4872,802.2344400000003,735.7509,617.28937,-0.17608642578125,0.0745849609375,1.0040283203125,-0.261688232421875,-2.474822998046875,-3.267364501953125,0.0,66.0,-66.0
697.1464019851117,67.3353752912151,,,,,,,41.406921180674345,41.56944613091382,0.09658713736380026,0.059394871812819924,684.6153846153846,79.83230769230772,0.11660898876404498,115.38461538461536,11.29032258064516,59.67741935483871,17.714285714285715,148.4375,,,,0.0195583767591508,0.001986387879008045,,,0.907801829708092,-3.934351605592618,2021-09-24 19:16:06,2021-09-24 19:16:06.002,0.12552278,0.0008501744,0.5132585999999999,0.15700588,0.375864,-0.0071330735999999995,0.25788012,0.33581802,0.68365973,0.26123208,0.56704086,0.9768363999999999,0.8199591,0.12922299,0.12277339,0.9386116,1.0733631000000001,-0.11914269599999999,-0.009974186999999999,0.83857906,888.46155,816.337,797.8022,870.7326,798.20514,-0.2835693359375,0.009033203125,1.00762939453125,1.27105712890625,2.579498291015625,-4.47113037109375,6.0,69.0,-63.0
697.9242979242981,67.25321011436242,,,,,,,41.73741528077088,41.903733557368795,0.09636175486994893,0.05980220978822837,688.4615384615386,79.83230769230772,0.11595754189944138,113.46153846153842,11.904761904761903,60.317460317460316,18.0,148.4375,,,,0.01955242980813851,0.001985795426424782,,,0.9078013436669752,-3.9346557134124303,2021-09-24 19:16:07,2021-09-24 19:16:07.002,0.079356335,0.49777904,0.75259274,0.07288288,0.12359581,0.20066029,0.5012984,0.043662723,0.27163875,0.32832238,0.56704086,0.8743354999999999,0.7354116999999999,0.39514947,0.193761,0.95012647,0.9878253,0.044237237,-0.024174862999999998,0.93348116,412.60074,799.41394,793.7729,608.8278,1014.9817,-0.35406494140625,0.06622314453125,0.95263671875,1.24114990234375,-4.882354736328125,3.760833740234375,6.0,69.0,-63.0
697.7589339794066,67.01171789704243,,,,,,,41.661735408389546,41.82787074558342,0.09603849500695924,0.05970792114518327,684.6153846153846,79.83230769230764,0.11660898876404485,111.53846153846143,11.811023622047243,60.62992125984253,18.142857142857142,148.4375,,,,0.01955448460297516,0.0019859876722848344,,,0.9078020367006616,-3.9345506274004296,2021-09-24 19:16:08,2021-09-24 19:16:08.012,1.4909321000000002,0.30188045,0.51982117,0.07288288,1.254032,0.040765422999999995,0.27104965,0.043662723,0.7595367,0.28474444,0.26341704,0.8743354999999999,1.0293354,0.1272864,0.15832047,0.95012647,0.7707553,-0.17775235,-0.03210676,0.93348116,271.5751,799.41394,804.65204,499.23077,600.7692,-0.34735107421875,0.05645751953125,0.96490478515625,1.42059326171875,-5.72723388671875,3.282318115234375,4.0,70.0,-66.0
697.8365384615382,66.75314515658522,,,,,,,41.58711285984315,41.750220735363975,0.09565728000392512,0.05959434705371945,688.4615384615386,74.13,0.10767486033519552,109.61538461538453,11.71875,60.9375,18.285714285714285,148.4375,,,,0.019555732755611423,0.0019861075828039817,,,0.9078023255393749,-3.934486799954765,2021-09-24 19:16:09,2021-09-24 19:16:09.000,1.4909321000000002,-0.18385722,0.1606543,0.07288288,1.254032,-0.18009818,-0.014922223,0.043662723,0.7595367,0.31148997,0.20915745,0.8743354999999999,1.0293354,0.09621809,0.075305656,0.95012647,0.7707553,-0.18675008,-0.14869754,0.93348116,1236.5934,813.91943,801.4286,1043.9927,835.6777,-0.328369140625,0.05157470703125,0.96917724609375,1.15142822265625,-3.401947021484375,0.710296630859375,8.0,75.0,-67.0
