TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z
2021-10-14 14:53:58.509,1.41705251500797,1.415324210478417,1.484451142682462,1.267598960400277,0.7198625149241259,1.307244358285932,1.1780144384881641,0.9006619899696092,1.028540683815763,0.8799477823508216,0.9606392097592452,1.0175212311102741,0.4984553878493022,0.1015436710247431,0.1536372299713223,0.7930646714030276,0.3371192655895511,-0.1659809854347842,-0.2253162272474244,0.5457077294571693,722.8571428571429,836.0805860805863,843.7362637362637,684.1758241758242,618.901098901099,-0.355591,0.087891,0.937317,5.615082,-7.1702580000000005,-0.433655
2021-10-14 14:53:59.518,0.7186864653718951,1.415324210478417,1.3541956516692257,0.8603430157177983,0.4994094876893321,1.307244358285932,0.9454193296899132,0.6888870866658257,0.4892616903841487,0.8799477823508216,0.8362759778780979,0.993052354347558,0.363855719402008,0.1015436710247431,0.08708641524511522,0.8087283199356127,-0.05386960659504239,-0.1659809854347842,-0.1017983327791486,0.2458694647680094,810.2930402930403,763.5531135531136,809.0842490842491,719.2307692307692,528.6446886446887,-0.35388200000000003,0.102783,0.952148,4.172058,-6.280518,3.02063
2021-10-14 14:54:00.509,0.5726279642300517,1.198081094789769,1.1895880837029291,1.008739573151069,-0.01317463785794675,0.4345695230827372,0.6383043418924185,0.2529770356340886,0.3066385937662536,0.2483352530791537,0.8286555770540741,0.6557702005719845,0.4511574664704734,0.1733542848842912,-0.05569532642200162,0.5738515409862524,-0.0021882045228378173,-0.1779143875718663,-0.3684367625028408,0.167332233444276,788.5347985347986,741.3919413919414,850.1831501831501,830.8424908424909,947.6923076923076,-0.381714,0.079407,0.9400629999999999,5.772094999999999,-6.362762,-5.016937
2021-10-14 14:54:01.509,0.6698832889074614,1.1809869035569889,0.3239201525540358,0.9743346270987848,0.08519875063633983,0.4452678176472308,0.1546796599922826,0.1893613344411386,0.3921335636515217,0.1937701761025175,0.1340598025386216,0.6451851328193199,0.4556820786746602,0.1489027034353833,-0.1413362261812441,0.5897721954719854,-0.0673905550058373,-0.2967373578615433,-0.3270633323031285,0.1535870119267958,753.8827838827838,783.2967032967032,807.8754578754579,879.1941391941392,981.9413919413921,-0.506775,0.079163,0.847412,-17.009735,24.665985,50.812378
2021-10-14 14:54:02.509,1.529003444424085,1.140623466524384,1.45464113787058,1.077296762087871,0.809246532395611,0.4911357799308796,1.065142182152613,0.1475354889515247,1.3088500828634608,0.1074140322209571,0.5111440516919823,0.6451851328193199,0.5274580629180574,0.1837380773191454,0.1859040270930825,0.6150014824094964,0.2218545104709226,-0.282484205998688,-0.1092065994783679,0.1480769959837586,743.0036630036632,998.8644688644687,810.2930402930403,840.5128205128206,797.8021978021977,-0.65625,0.142822,0.752686,3.5813900000000003,-2.998199,1.4505
2021-10-14 14:54:03.509,1.529003444424085,1.140623466524384,1.45464113787058,1.077296762087871,0.809246532395611,0.4911357799308796,1.065142182152613,0.1475354889515247,1.3088500828634608,0.1074140322209571,0.5111440516919823,0.6451851328193199,0.5274580629180574,0.1837380773191454,0.1859040270930825,0.6150014824094964,0.2218545104709226,-0.282484205998688,-0.1092065994783679,0.1480769959837586,736.1538461538463,788.1318681318681,825.2014652014653,829.6336996336996,709.9633699633699,-0.633423,0.14068599999999998,0.764099,4.508514,-5.52536,0.657959
2021-10-14 14:54:04.518,1.7267414240528831,1.140623466524384,1.45464113787058,1.077296762087871,1.044741901548901,0.4911357799308796,1.065142182152613,0.1475354889515247,0.5620719212614403,0.1074140322209571,0.5111440516919823,0.6451851328193199,0.8433838002492674,0.1837380773191454,0.1859040270930825,0.6150014824094964,0.7969785896969627,-0.282484205998688,-0.1092065994783679,0.1480769959837586,786.5201465201467,688.6080586080586,807.8754578754579,911.4285714285713,708.7545787545787,-0.638367,0.14325,0.7655029999999999,4.306641,-5.966492,0.209351
2021-10-14 14:54:05.510,0.9730872522046692,1.140623466524384,1.447682430880669,1.077296762087871,0.7276179837762945,0.4911357799308796,1.0028649606124609,0.1475354889515247,0.6120024700318445,0.1074140322209571,0.5407009403223034,0.6451851328193199,0.8024653208831672,0.1837380773191454,0.9669055685941376,0.6150014824094964,0.4312515117230942,-0.282484205998688,0.7915922232733096,0.1480769959837586,790.5494505494507,793.7728937728937,815.934065934066,820.7692307692308,789.7435897435898,-0.633057,0.13250699999999999,0.772522,4.201965,-7.222595,-0.059814
2021-10-14 14:54:06.509,0.7869826265852332,1.140623466524384,1.211139037100252,1.5197966605481732,0.5628543894361221,0.4911357799308796,0.6214308145274209,0.2035296451929594,0.6736665277200264,0.1074140322209571,0.5318607491500918,0.7714711211320762,0.6351697246041357,0.1837380773191454,0.6193601759714938,0.7895989717608891,0.3101040234945747,-0.282484205998688,0.381603764639515,0.1897823491473691,782.8937728937731,711.978021978022,834.8717948717949,582.6373626373628,1071.794871794872,-0.605286,0.106873,0.806213,1.173859,-32.868041999999996,-7.267456
2021-10-14 14:54:07.521,1.2761208164868378,1.140623466524384,1.733560789569077,2.012437030332805,0.63957168105371,0.4911357799308796,1.211305815610437,0.31160151086733,1.0003461919451948,0.1074140322209571,0.951950011254756,0.7494814113576787,0.563487909947156,0.1837380773191454,0.1954248893930532,0.7679370482813981,0.3272450708500517,-0.282484205998688,-0.0496145886484308,0.2001903716968442,788.9377289377289,560.8791208791208,776.0439560439562,703.9194139194141,872.3443223443222,-0.321411,0.097778,0.9526370000000001,4.643097,-7.230072,1.6523740000000002
2021-10-14 14:54:08.513,1.1851357268049498,1.140623466524384,1.722017384721449,2.182710660324253,0.4842703644588109,0.4911357799308796,1.1398921159962743,0.4027249602350957,0.925825174391013,0.1074140322209571,0.9992790473353588,0.702933450406487,0.4888654729734039,0.1837380773191454,0.1750604289095341,0.7150229141542133,0.3312001581627441,-0.282484205998688,-0.2350502317443365,0.2302825909832796,740.9890109890109,741.3919413919414,779.6703296703297,725.2747252747251,654.7619047619047,0.035095,0.177124,1.0048219999999999,-4.545898,3.22998,27.776336999999998
2021-10-14 14:54:09.509,1.083806914105521,1.140623466524384,1.2771630802079528,2.182710660324253,0.4450416275091316,0.4911357799308796,0.775543517976936,0.4027249602350957,0.6035615236943984,0.1074140322209571,0.6756682142622963,0.702933450406487,0.2767894974419478,0.1837380773191454,0.2323953640492175,0.7150229141542133,0.1542257341924612,-0.282484205998688,-0.363182607600193,0.2302825909832796,920.6959706959708,367.8754578754578,853.0036630036632,795.7875457875458,1331.282051282051,-0.563049,0.148804,0.860657,57.489166000000004,-27.716521999999998,-132.444153
2021-10-14 14:54:10.516,1.133955735950943,1.140623466524384,1.2917821239763139,2.182710660324253,0.3645739961811595,0.4911357799308796,0.564134549897988,0.4027249602350957,0.5760684787567801,0.1074140322209571,0.4981822608386866,0.702933450406487,0.1700944564384211,0.1837380773191454,0.1250760564382674,0.7150229141542133,0.02809797033066427,-0.282484205998688,-0.4946372035144406,0.2302825909832796,857.4358974358976,265.5311355311355,813.1135531135533,933.5897435897436,733.7362637362637,-0.40686,-0.047729,0.90509,12.62085,7.850647,-21.077118
2021-10-14 14:54:11.509,1.133955735950943,1.140623466524384,1.2917821239763139,2.182710660324253,0.3645739961811595,0.4911357799308796,0.564134549897988,0.4027249602350957,0.5760684787567801,0.1074140322209571,0.4981822608386866,0.702933450406487,0.1700944564384211,0.1837380773191454,0.1250760564382674,0.7150229141542133,0.02809797033066427,-0.282484205998688,-0.4946372035144406,0.2302825909832796,778.4615384615386,833.6630036630037,863.0769230769231,729.3040293040292,536.7032967032967,-0.726318,0.096985,0.741211,-4.015045,-6.7590330000000005,22.624817
2021-10-14 14:54:12.519,1.133955735950943,1.140623466524384,1.2917821239763139,2.182710660324253,0.3645739961811595,0.4911357799308796,0.564134549897988,0.4027249602350957,0.5760684787567801,0.1074140322209571,0.4981822608386866,0.702933450406487,0.1700944564384211,0.1837380773191454,0.1250760564382674,0.7150229141542133,0.02809797033066427,-0.282484205998688,-0.4946372035144406,0.2302825909832796,778.0586080586081,624.1391941391943,770.8058608058608,758.7179487179487,1114.102564102564,-0.35144000000000003,0.323364,0.9084469999999999,0.852356,-7.439423,3.4841919999999997
2021-10-14 14:54:13.510,1.133955735950943,1.140623466524384,1.31337890549139,2.182710660324253,0.3645739961811595,0.4911357799308796,0.8063196756137155,0.4027249602350957,0.5760684787567801,0.1074140322209571,0.49202879690999396,0.702933450406487,0.1700944564384211,0.1837380773191454,-0.01588304771517538,0.7150229141542133,0.02809797033066427,-0.282484205998688,-0.3148123892331067,0.2302825909832796,778.8644688644688,1625.4212454212452,742.6007326007326,793.3699633699633,704.7252747252749,0.075012,0.162964,0.992676,3.424377,-52.68905600000001,-37.309265
2021-10-14 14:54:14.509,1.7905821833083748,1.140623466524384,1.8056911093501329,2.182710660324253,1.184722485650488,0.4911357799308796,1.2904750345644251,0.4027249602350957,1.0784716918428658,0.1074140322209571,0.8801756970382932,0.702933450406487,0.5404019039433491,0.1837380773191454,0.1106219441010216,0.7150229141542133,0.45202097672630803,-0.282484205998688,-0.3142973737864301,0.2302825909832796,825.2014652014653,763.5531135531136,807.0695970695972,830.0366300366301,842.9304029304028,0.382324,0.21991,0.945435,1.061707,-11.716156,-17.286376999999998
2021-10-14 14:54:15.509,1.082818868708823,1.140623466524384,1.6977167162586118,2.182710660324253,0.9850318036087964,0.4911357799308796,1.17882405514372,0.4027249602350957,0.6409896059060025,0.1074140322209571,0.9308657156653141,0.702933450406487,0.3128304410032471,0.1837380773191454,0.2135997480604093,0.7150229141542133,-0.2020363974554837,-0.282484205998688,-0.40817720035706295,0.2302825909832796,756.3003663003664,715.6043956043958,811.9047619047618,768.3882783882783,1055.677655677656,0.247864,0.149109,0.966248,4.493561,-6.430054,1.114044
2021-10-14 14:54:16.510,1.1889753182610858,1.140623466524384,0.8288642142278664,2.182710660324253,0.7801347201423643,0.4911357799308796,0.5219283994288436,0.4027249602350957,0.9393791703830844,0.1074140322209571,0.5797210968224299,0.702933450406487,0.4424438881958276,0.1837380773191454,0.06630979792748656,0.7150229141542133,-0.04761926477191745,-0.282484205998688,-0.6793654338892487,0.2302825909832796,720.0366300366301,714.7985347985347,875.9706959706958,759.9267399267401,718.8278388278387,0.21923800000000002,0.13226300000000002,0.9859620000000001,-0.022430000000000002,4.523468,2.026215
2021-10-14 14:54:17.509,1.442010761191162,1.140623466524384,1.403526353182911,2.05071779668283,1.090813341132019,0.4911357799308796,0.9534445502352996,1.0927115362282378,1.184899262560398,0.1074140322209571,0.9027439938494858,1.1789488929046952,0.5805578236835616,0.1837380773191454,0.02002305849858706,0.5754110052005104,-0.015558724696604541,-0.282484205998688,-0.4523360045720934,0.2645237777684903,797.3992673992674,816.3369963369963,805.4578754578755,919.89010989011,847.7655677655678,0.136475,0.10955799999999999,0.990051,5.031891000000001,-6.684264999999999,1.712189
2021-10-14 14:54:18.510,1.129000309010738,1.140623466524384,1.269234919312868,2.189177563746898,0.8797429667985052,0.4911357799308796,0.7985408064779647,1.04424393014513,1.1500582326461408,0.1074140322209571,0.8784553759032282,1.062538942873651,0.3534068129914705,0.1837380773191454,-0.0172021999195498,0.4897315613250287,-0.03203607347984448,-0.282484205998688,-0.2894191660885735,0.3043124031025803,765.1648351648352,795.7875457875458,814.3223443223442,836.0805860805863,1254.7252747252749,0.143677,0.10845899999999999,0.9935299999999999,3.648682,-5.33844,-1.345825
