TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Attention,Meditation,A_M
2021-10-14 14:55:25.510,1.235864681069944,1.04555876978979,0.9515771548428588,1.066701966581962,0.3439048536411066,0.895023219358168,0.3782399449641246,0.5808759570912757,0.802371473429053,0.4538784107108794,0.6706298388285721,0.7805417842349548,0.5991984236508247,-0.113678309721249,-0.09483325251163356,0.7392371980165366,0.1024294290793085,-0.5768831478156423,-0.3674214001832889,0.5015003295110863,760.3296703296703,585.8608058608057,801.025641025641,819.5604395604396,776.8498168498169,-0.083374,0.1073,1.005676,4.015045,-5.069275,1.719666,76.0,76.0,0.0
2021-10-14 14:55:26.510,1.000330409439557,1.04555876978979,0.8975923943594504,0.533505898445392,0.4286793081503772,0.895023219358168,0.4729063350170341,0.4577692890047895,0.593204048763874,0.4538784107108794,0.6706298388285721,0.7394944042269269,0.5583887434422963,-0.113678309721249,0.01519294585727224,0.7655711496058814,0.035694170419919916,-0.5768831478156423,-0.4162772372937101,0.5007075207899303,781.2820512820513,749.047619047619,810.2930402930403,760.7326007326008,640.2564102564102,-0.096069,0.109924,0.995972,3.551483,-6.572113000000001,-0.949554,68.0,75.0,-7.0
2021-10-14 14:55:27.510,1.075249868110177,1.04555876978979,0.7388307093960041,0.5389032787178751,0.5846664223460389,0.895023219358168,0.04441009668390285,0.29456195521772804,0.8942897156049864,0.4538784107108794,0.0282982225130399,0.7070684066511154,0.6336866625883556,-0.113678309721249,-0.036757308348538915,0.709990610033744,0.0757051490180051,-0.5768831478156423,-0.5414718402235622,0.6386225788530857,871.9413919413921,1506.1538461538462,831.6483516483516,815.5311355311355,743.0036630036632,-0.572327,0.031799,0.828247,5.87677,1.315918,1.6523740000000002,60.0,65.0,-5.0
2021-10-14 14:55:28.515,1.355024374704022,1.04555876978979,1.0150897560350851,0.5665593356092479,0.8181650457399269,0.895023219358168,0.1825929039407546,0.1682376079713753,0.8806807370851497,0.4538784107108794,0.1053161322678685,0.5706574909937485,0.5371356069567418,-0.113678309721249,0.2825709730123643,0.7831585862395447,0.09979943994943452,-0.5768831478156423,-0.454966392245591,0.7650104453735541,780.4761904761905,857.4358974358977,807.4725274725273,752.2710622710623,790.952380952381,-0.577148,0.055664,0.826843,4.785156,-4.680481,0.88974,54.0,100.0,-46.0
2021-10-14 14:55:29.509,1.383093829044961,1.04555876978979,0.7015739392269442,1.375808662346701,0.5817944904442226,0.895023219358168,0.1337614886303504,0.644671076973694,1.068323195845502,0.4538784107108794,0.489919889408681,0.9163168248695998,0.5761935346229701,-0.113678309721249,0.1024036264372744,0.862309534469722,0.3486626514023343,-0.5768831478156423,-0.2562933127745591,0.9076206473197974,797.8021978021977,844.5421245421246,815.934065934066,774.0293040293042,686.1904761904763,-0.580505,0.06170700000000001,0.8217770000000001,4.478607,-6.003876,0.643005,54.0,56.00000000000001,-2.000000000000007
2021-10-14 14:55:30.510,0.9117825178332406,1.04555876978979,1.13099779544284,1.063417853953383,0.4634881719600333,0.895023219358168,0.4897091259721501,0.4183571068218476,1.030445128538792,0.4538784107108794,0.8026649139348866,0.8239300663350358,0.6407863420566928,-0.113678309721249,-0.057388707588197065,0.8598246515649715,0.3947161670389805,-0.5768831478156423,-0.2792610419368626,0.7875075104517859,755.0915750915751,821.5750915750915,804.6520146520148,781.6849816849817,686.9963369963369,-0.562012,0.06897,0.8339840000000001,4.26178,-5.099182,1.151428,55.00000000000001,51.0,4.000000000000007
2021-10-14 14:55:31.513,0.5434369687703401,1.687940091909098,1.245378523775573,1.235636664525288,0.4517261609223374,1.4031534509485288,0.4111708390562553,0.7134251195157901,0.7162461432106121,1.2848674881485058,0.6262053936080685,0.8308084604439941,0.5583019830904434,0.6272105108652624,-0.00612871135943882,0.7208571696847181,0.28153336784890903,-0.0996846493132552,-0.4194211455747012,0.5656599407276199,794.1758241758242,817.948717948718,802.2344322344322,803.4432234432236,795.3846153846154,-0.562012,0.073059,0.830627,3.9328,-5.2412410000000005,1.40564,55.00000000000001,49.0,6.000000000000007
2021-10-14 14:55:32.510,0.5990830414680783,1.616113271676474,1.2635573540551532,1.235232263163372,0.2691593816621576,1.1265609438588522,0.5199711432226716,0.8445719594982041,0.2636534894887367,0.4297752715971917,0.2785180239448338,0.8013754842221167,0.5210572157015511,0.2474950537649073,-0.04927373345887141,0.6496939952650714,0.05048037887732493,-0.266254644483701,-0.4328225645509193,0.4597714191599055,767.1794871794873,799.4139194139194,810.2930402930403,769.5970695970697,792.1611721611722,-0.603455,0.075012,0.803711,3.820648,-4.687958,1.4953610000000002,56.99999999999999,43.0,13.999999999999993
2021-10-14 14:55:33.510,1.301209504741194,1.616113271676474,1.173186654158477,1.264738303640103,0.6847859468173287,1.1265609438588522,0.305560163873612,0.9618904503947242,0.7022127585615737,0.4297752715971917,0.3253212724371976,0.8584441667609762,0.6005730965329709,0.2474950537649073,0.0793555144996616,0.5982834037656455,0.2011933247805545,-0.266254644483701,-0.3970008446908972,0.5817274342202362,843.7362637362637,786.9230769230769,772.0146520146519,799.4139194139194,700.6959706959708,-0.554504,0.052673000000000005,0.848389,3.753357,-7.551575,0.635529,46.0,33.0,13.0
2021-10-14 14:55:34.510,1.3446866815612977,1.616113271676474,0.7521623434070995,1.264738303640103,0.7217891916889786,1.1265609438588522,0.22068896667315,0.9618904503947242,0.6504923348451179,0.4297752715971917,0.1663405683824628,0.8584441667609762,0.619980010223772,0.2474950537649073,0.0699524315973367,0.5982834037656455,0.2217947984246074,-0.266254644483701,-0.4520607597050181,0.5817274342202362,742.1978021978023,766.7765567765567,799.8168498168499,795.3846153846154,722.0512820512822,-0.529175,0.06164600000000001,0.856201,6.071167,-5.891724,4.553375,36.0,27.0,9.0
