HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Time
719.3473193473193,46.918355963153935,,,,,,,34.06906808108211,34.1694956425882,0.06522350845169488,0.0473610829772658,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,9.090909090909092,55.15151515151515,11.785714285714286,171.875,,,0.049742850269089464,0.020453462808250028,0.005328087903560861,2.432001404135117,0.6586328341971109,0.270819265596328,-3.8896030803513395,2021-10-14 14:56:00
718.8344988344988,46.149202866854715,,,,,,,33.808609570764446,33.911636208314114,0.064200039009925,0.047032536175685674,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,54.54545454545454,11.785714285714286,171.875,,,0.048586117457565484,0.020538987408984775,0.00512514717472795,2.3655556376801465,0.6543562630676975,0.2766184200636311,-3.8854303741884264,2021-10-14 14:56:01
718.8344988344988,46.14920286685472,,,,,,,33.70172150820399,33.803764307557564,0.06420003900992502,0.04688383983079159,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,54.54545454545454,11.785714285714286,171.875,,,0.04695998582755598,0.02079193161032864,0.004834776411183901,2.2585677323134346,0.6469503339716939,0.28644274188271845,-3.873190270878415,2021-10-14 14:56:02
719.0917516218722,46.105047174688885,,,,,,,33.74853479044775,33.850753516034835,0.06411566684042957,0.04693216785525599,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.433734939759036,54.81927710843374,11.857142857142858,171.875,,,0.04557892040174838,0.021158837310886074,0.004591531990492445,2.1541316156487644,0.6389930502805821,0.29663602986864623,-3.8556976210023657,2021-10-14 14:56:03
719.4405594405595,46.33768605635506,,,,,,,33.72312622392693,33.82170140355613,0.06440794232172213,0.046874096520427205,715.3846153846154,45.61846153846146,0.06376774193548376,53.846153846153925,8.484848484848486,53.939393939393945,11.785714285714286,179.6875,,,0.04414162984343343,0.021656339492032047,0.004343694026827191,2.03827751498236,0.6293211156889025,0.30875143892972234,-3.8324570502122945,2021-10-14 14:56:04
719.7668997668998,46.17123064108207,,,,,,,33.851270293817976,33.95286363842506,0.06414747699016843,0.04703087944830595,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,54.54545454545454,11.785714285714286,179.6875,,,0.04264672982065105,0.022254718913277058,0.004099491897220478,1.9163005377348628,0.6180601225224363,0.322527761356789,-3.805201206866962,2021-10-14 14:56:05
720.6526806526807,46.448450474206346,,,,,,,33.57837960430665,33.680927535365015,0.06445330978598306,0.0465944004730481,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,53.939393939393945,11.785714285714286,171.875,,,0.040724829296043694,0.02308934479553279,0.003808858353654579,1.763793197974285,0.6022331123501059,0.3414420199838451,-3.768384032132124,2021-10-14 14:56:06
721.072261072261,47.334012185233796,,,,,,,33.771237231351755,33.87202504283982,0.06564392328009731,0.04683474743728553,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,54.54545454545454,11.785714285714286,171.875,,,0.03917240226811667,0.023774662390887498,0.003593833956823837,1.6476533556636714,0.5886966224228114,0.3572939783718558,-3.7391348708244823,2021-10-14 14:56:07
721.4452214452214,48.07439302001586,,,,,,,33.771237231351755,33.873070614879346,0.06663623458994122,0.04681053561308531,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,54.54545454545454,11.785714285714286,171.875,,,0.037123801226663714,0.024481717465214548,0.0033415590768966132,1.5163887615079286,0.5716007940931874,0.37694871434207655,-3.7098286659062105,2021-10-14 14:56:08
721.8181818181818,48.85978676287163,,,,,,,33.69101405074288,33.78948638575191,0.06768988090574156,0.046675208382641276,715.3846153846154,34.21384615384618,0.04782580645161294,53.846153846153925,8.484848484848486,53.939393939393945,11.785714285714286,171.875,,,0.035458554246973785,0.024861017309058764,0.003153425948114246,1.4262712505354127,0.5586399830046976,0.39167863952595827,-3.694454272213956,2021-10-14 14:56:09
