HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Time,TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Attention,Meditation,A_M
829.3706293706292,42.56189135733157,,,,,,,22.47314145464692,22.552430562943982,0.05131830070909287,0.02709662080956585,830.7692307692308,45.61846153846145,0.05491111111111102,57.692307692307615,2.797202797202797,35.664335664335674,9.533333333333333,132.8125,,,0.05633288845823733,0.017135344159084298,0.00037703818468690857,3.287525942592315,0.7628503199517701,0.23204389357616426,-4.06661203870499,2021-09-24 15:44:00,2021-09-24 15:44:00.021,1.2886487,0.20765175,0.89236957,0.63111925,1.1874714,0.22675990000000001,0.7348604000000001,1.0918438,1.1983671,0.24293633,0.71395284,1.7770026999999995,1.0725007,0.7785479999999999,0.87591404,2.0350403999999997,1.0822643,0.7595168000000001,0.98505723,1.7045938999999999,817.1429,812.3077,788.9377400000003,873.1502,1009.7436,-0.50238037109375,0.05963134765625,0.88043212890625,-5.0543212890625,-9.31610107421875,14.54986572265625,46.0,37.0,9.0
829.2092522861752,42.36487262267599,,,,,,,22.445310928236697,22.52469800288257,0.051090689721410745,0.02706833150541163,830.7692307692308,45.61846153846145,0.05491111111111102,57.692307692307615,2.797202797202797,35.664335664335674,9.533333333333333,132.8125,,,0.0568622275054027,0.017323083009418688,0.00038538829621466967,3.2824542533500702,0.7625277543595637,0.2323041527787717,-4.055715388835203,2021-09-24 15:44:01,2021-09-24 15:44:01.000,0.13709216,0.45356372,0.89236957,0.7015606,0.4282764,0.16680317,0.7348604000000001,0.46349989999999996,1.180207,0.54648995,0.71395284,0.9233722,1.0002794,0.7078206,0.87591404,0.77873147,0.60894585,0.6273665,0.98505723,0.7060382,807.0696,805.8608,809.8901400000003,894.5055,768.7912,-0.48895263671875,0.0489501953125,0.88323974609375,-5.00946044921875,-4.0972900390625,20.80795288085937,47.0,29.0,18.000000000000004
829.1016675632062,42.26226123872575,,,,,,,22.454591602988568,22.533814831377427,0.050973557154863534,0.02708303755917455,830.7692307692308,45.61846153846145,0.05491111111111102,57.692307692307615,2.797202797202797,35.664335664335674,9.533333333333333,132.8125,,,0.05815105582025016,0.017812194810515172,0.0004057280844685987,3.2646766127844913,0.7614486509906712,0.2332386148168043,-4.027871954544809,2021-09-24 15:44:02,2021-09-24 15:44:02.024,0.44160506,0.1841975,0.89236957,0.26785123,0.7515896,0.39805445,0.7348604000000001,0.5327778000000001,0.97347015,0.6906770000000001,0.71395284,1.0579519,0.79455644,0.6091866,0.87591404,1.1071628,0.5171384,0.6165118,0.98505723,0.7555991999999999,836.08057,812.3077,785.3113400000003,886.04395,723.663,-0.3885498046875,0.03753662109375,0.9503173828125,4.47113037109375,-3.94775390625,-0.19439697265625,51.0,26.0,25.0
829.4337606837606,42.390303824440686,,,,,,,22.70636684854607,22.78515547959312,0.051107521581344094,0.027375744664441457,830.7692307692308,45.61846153846145,0.05491111111111102,55.76923076923072,2.7777777777777777,36.111111111111114,9.0,132.8125,,,0.059649482784841036,0.018411479470583345,0.00043020786766247,3.2397984572692855,0.7599515039882957,0.23456752449620974,-3.994780924631248,2021-09-24 15:44:03,2021-09-24 15:44:03.015,0.57284796,0.30037528,0.46652216,0.14762534,0.47563282,0.44736236,0.14543828,0.4489298,0.6910841999999999,0.46066093,0.48304933,0.7152891,0.75566214,0.5398934,0.9176700000000001,1.1545889999999999,0.55161715,0.4177375,0.6970071,0.7779531999999999,788.5348,801.4286,769.19415,738.1685,476.26373,-0.370361328125,0.054443359375,0.9559326171875,3.895416259765625,-4.000091552734375,-3.656158447265625,56.00000000000001,16.0,40.00000000000001
829.7542735042737,42.86513803283392,,,,,,,22.706366848546075,22.78515547959312,0.05166003888332266,0.027365170115546417,830.7692307692308,45.61846153846145,0.05491111111111102,55.76923076923072,2.7777777777777777,36.111111111111114,9.0,132.8125,,,0.0598487815957215,0.018679471348057617,0.0004500538613859825,3.203986905226033,0.7577876003769614,0.2365139505223731,-3.9803301470070864,2021-09-24 15:44:04,2021-09-24 15:44:04.000,0.6130165,0.11056580000000002,0.32790408,0.40375987,0.5347430999999999,0.059252564,0.05844846,0.2104758,0.4472688,0.1565559,0.5002488,0.5315416999999999,0.69808775,0.64533365,0.79490364,0.6285308000000001,0.37056482,0.5957597,0.785187,0.27346918,811.5018299999997,803.8461,808.2784,842.9304,798.60803,-0.3773193359375,0.05487060546875,0.950439453125,1.9140625,-4.11224365234375,-0.321502685546875,59.0,13.0,46.0
829.5857988165682,43.16146027295823,,,,,,,22.786178577400378,22.86580391885346,0.05202772315356592,0.027466934233813585,830.7692307692308,45.61846153846145,0.05491111111111102,53.84615384615381,2.797202797202797,36.36363636363637,8.9375,132.8125,,,0.060250935322081325,0.019166392170465577,0.00048279788730749064,3.1435720810787178,0.7540781073326411,0.2398793753995547,-3.9545969414904234,2021-09-24 15:44:05,2021-09-24 15:44:05.000,0.8133859999999999,-0.05302892,-0.021886487000000003,0.8469004000000001,0.8028566,-0.29502758,-0.171983,0.77865356,0.77641153,0.40365398,0.26770106,0.7208992,0.68226135,0.6749465,0.68550783,0.7432204000000001,0.35849953,0.5760696999999999,0.70856357,0.29768303,809.8901400000003,803.0403,810.293,877.98535,866.30035,-0.37847900390625,0.0472412109375,0.9471435546875,2.654266357421875,-3.506622314453125,-1.831817626953125,60.0,16.0,44.0
829.8009682625067,43.55128015978681,,,,,,,22.786178577400374,22.865803918853466,0.05248400740116925,0.027459811989749318,830.7692307692308,45.61846153846145,0.05491111111111102,53.84615384615381,2.797202797202797,36.36363636363637,8.9375,132.8125,,,0.06110879972815146,0.01981886809484447,0.0005191984432293932,3.0833647731904446,0.7502903737070149,0.2433349372836832,-3.921120860952035,2021-09-24 15:44:06,2021-09-24 15:44:06.013,0.76935524,-0.36069270000000003,-0.009211921999999999,0.7974258000000001,0.68419224,-0.39753687,-0.28389278,0.6221751999999999,0.7595141,0.36306655,0.33843356,0.79928195,0.71638155,0.63235253,0.7858395,0.679756,0.32969362,0.27902150000000003,0.535664,0.29181,805.4579,796.1905,801.8315,864.6886599999997,780.4762,-0.37591552734375,0.04693603515625,0.947265625,4.42626953125,-2.130889892578125,-7.648773193359375,67.0,11.0,56.0
829.6395911780528,43.360370291019755,,,,,,,23.229901040652965,23.31156055432388,0.052264104500425165,0.027999990945065074,830.7692307692308,45.61846153846145,0.05491111111111102,53.84615384615381,3.4965034965034967,37.06293706293707,8.9375,132.8125,,,0.06253151791708877,0.020744448682886385,0.0005660462718398982,3.0143735740094937,0.7458255804603878,0.2474230755242279,-3.875476601453735,2021-09-24 15:44:07,2021-09-24 15:44:07.011,0.74410266,0.18661916,0.2597996,0.58840704,0.5106798,-0.08321363,0.0013287951,-0.44123727,0.7438199000000001,0.26800397,0.21953958,0.5970926,0.739392,0.5269156,0.72537404,0.5320408,0.48651406,0.37092328,0.5220709,0.15917382,831.2454,807.0696,787.7289400000003,884.43225,876.77655,-0.4906005859375,0.0172119140625,0.89276123046875,4.493560791015625,-6.063690185546875,-12.762908935546875,71.0,14.000000000000002,57.0
829.1554599246907,43.04105017357608,,,,,,,23.408595220435227,23.489885155735454,0.051909505821122304,0.028231853195010436,830.7692307692308,45.61846153846145,0.05491111111111102,53.84615384615381,3.4965034965034967,37.06293706293707,8.9375,132.8125,,,0.06285593395499038,0.02153257641357083,0.0006187962723851097,2.919108830626308,0.7394180152122821,0.2533026543767595,-3.8381883085520667,2021-09-24 15:44:08,2021-09-24 15:44:08.004,0.88496447,0.71520257,0.20853427,0.7747589,0.5237467,0.33491950000000004,0.026404322999999997,-0.39653718,0.70778334,0.27555522,0.13412865,0.5077376,0.7053095,0.77269465,0.60961115,0.49125338,0.5380914000000001,0.5376546,0.53094774,0.22836918,758.71796,804.2491,820.7692,763.1502,606.4103,-0.628173828125,-0.05572509765625,0.801513671875,5.084228515625,6.98333740234375,-9.832000732421877,72.0,15.0,57.0
829.3803418803419,42.97510422961152,,,,,,,23.538507244345215,23.621182222768176,0.05181591853525232,0.028380835734519026,830.7692307692308,45.61846153846145,0.05491111111111102,53.84615384615381,3.4722222222222223,37.5,9.0,132.8125,,,0.05771433893664218,0.020325044677759318,0.0006085982489974555,2.8395676295755496,0.7338311494996055,0.25843059410044633,-3.8959014253829385,2021-09-24 15:44:09,2021-09-24 15:44:09.030,0.33910784,0.71520257,0.20853427,0.7747589,1.1350873,0.33491950000000004,0.026404322999999997,-0.39653718,1.6382251,0.27555522,0.13412865,0.5077376,1.9916353,0.77269465,0.60961115,0.49125338,1.8163276999999998,0.5376546,0.53094774,0.22836918,866.30035,828.8278,883.22345,844.1392,626.5567599999998,-0.73626708984375,-0.0355224609375,0.73065185546875,-5.973968505859375,-0.575714111328125,6.92352294921875,72.0,12.0,60.0
