TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,Attention,Meditation,A_M
2021-10-21 16:10:30.021,0.9194778194955272,1.477378112470722,1.4758847608814172,1.151091969470839,0.5378060517754379,1.034699348063282,1.12529897257902,0.6196116624995963,0.6220667845390289,1.081455343793316,1.0100227427834392,0.8982153643908579,0.9369113649673764,0.7326847974664745,0.9762402532930564,0.8929374164987262,0.6616540755462953,0.1888224584523182,0.6963359694074126,0.6261309424925788,789.7435897435898,767.5824175824176,797.3992673992674,877.9853479853481,836.4835164835165,-0.489807,-0.106018,0.8707889999999999,4.0449519999999985,-5.218811,0.448608,52.0,42.0,10.0
2021-10-21 16:10:31.041,0.6342547356093184,1.436361862072578,1.28449394826651,0.4774770003569973,0.3738656338946133,0.7378807995482441,1.037839005372336,0.5120742312358676,0.6932822262222464,0.8675352369110477,1.239279961635039,0.9238844821555064,0.8107009365932415,0.6277720047526846,0.6817798702515561,0.6562662109025792,0.6014167420306976,0.3769129600012638,0.5188740702596133,0.5537110223776043,835.6776556776558,794.1758241758242,801.025641025641,769.5970695970697,909.81684981685,-0.47644,-0.106689,0.8807370000000001,4.224396,-5.473022,0.927124,42.0,39.0,3.0
2021-10-21 16:10:32.031,0.7260131535705941,1.660213009076513,1.6094046349406006,0.8347213892428706,0.5117459749550012,1.0319678374209922,1.2574753486811672,0.7706364626658941,0.5718770781801795,0.8640750632284832,1.304243441429539,0.9197062705928166,0.7159260288083631,0.6554421721508031,0.6728447996506345,0.7234516912634734,0.6517202063068256,0.3938421863674825,0.4609412850045379,0.4752216762414678,831.6483516483516,865.8974358974359,753.4798534798535,668.4615384615385,464.981684981685,-0.4773560000000001,-0.102234,0.883484,3.828125,-3.977661,0.471039,36.0,37.0,-1.0
2021-10-21 16:10:33.073,1.3867972532548922,1.591049201030981,1.71400391779655,0.8634585941209949,0.6448455363906855,1.2829209976766751,1.2036654252260228,0.6922866671000149,0.515540205751015,1.050516950598545,1.182832368206654,0.9994479336087108,0.7418664767888334,0.6096760659837761,0.7322331012582699,0.7023089327853063,0.6233996690697768,0.1156639156210849,0.4412296045695291,0.7190491415258881,798.6080586080586,802.2344322344322,799.0109890109891,886.0439560439563,1152.380952380953,-0.44043,-0.10321,0.9000239999999999,2.6094060000000003,-12.658234,8.374023,32.0,32.0,0.0
2021-10-21 16:10:34.035,1.0747812089426891,1.394095492993801,1.51424060978528,0.9604070655132358,0.5600992954546584,1.190359636508588,1.066579532151172,0.5630480315717262,0.6587269588162811,1.1222628644042842,1.164268328990085,1.122226621486378,0.7463113177149259,0.5033254528558063,0.7466206650801701,0.7711594412740019,0.7095887303260203,0.2150904961681332,0.4913226433751224,0.7148781460536956,818.7545787545787,788.1318681318681,816.3369963369963,842.5274725274727,1007.3260073260068,-0.302673,-0.087769,0.957153,2.115936,-9.495544,2.1682740000000003,24.0,24.0,0.0
2021-10-21 16:10:35.021,0.7680209780561797,1.4650481266004858,0.875807311519303,1.088039770316354,0.4620744755273881,1.264367479430093,0.3098288195951182,0.7862965832813018,0.8365669260633742,1.2523267877840258,0.4052510047283844,1.1391353660678172,0.7237699107621753,0.4662968818483768,0.6383165880836977,0.9453358029280956,0.57961676189329,0.1730017181252977,0.3851073474181879,0.6305531774002221,783.2967032967032,796.5934065934067,800.6227106227108,743.809523809524,645.0915750915751,-0.182739,-0.019104,0.993958,4.299164,-5.286102,-1.039276,10.0,18.0,-8.0
2021-10-21 16:10:36.010,1.172031894771952,1.5395999274082992,1.3645707114102827,1.043778429630621,0.6148945744961869,1.076764283754203,1.0177221390974822,0.2728070724878012,0.855773681646014,0.9986811145135684,1.084705891494512,0.8528306286401071,0.6348351445713399,0.3026368187899071,0.4765782324456566,0.7654556432663799,0.2421485007221595,-0.03826907694590444,0.2012304795943945,0.6866164268392613,807.0695970695973,805.054945054945,808.2783882783882,688.6080586080586,516.959706959707,-0.055298,-0.101379,0.996948,1.031799,-8.747864,-0.388794,0.0,15.0,-15.0
2021-10-21 16:10:37.039,1.4156505128425485,1.6827960912641902,1.486721334039797,0.9487561639654764,0.8914179904682448,1.130493751203627,1.096239535654996,0.5380695192707536,0.8334015931437508,1.015307184935595,1.0872741755244058,0.8758816542823221,0.6553120272013891,0.04000783586957389,0.2419882679121547,0.8206056171154599,0.2438807818790748,-0.2552367262066088,-0.3312359230970152,0.5579821133486044,776.4468864468864,776.4468864468864,807.4725274725273,888.8644688644687,943.6630036630037,-0.09967,-0.100159,0.993591,-1.629944,-2.033691,22.505188,0.0,18.0,-18.0
2021-10-21 16:10:38.016,1.143475400839869,1.639754999657644,1.532908518316993,1.0278287318014092,1.0456662672499,1.0323945207737288,1.022129430692742,0.9275355476611884,1.026764961985478,0.9802440196473798,1.100494675157148,1.0384938874514829,0.6222395680960281,0.2812181495478695,0.3283625486304474,0.9069971985126828,0.2515606329493607,0.1690252209478456,0.15276119548369,0.5118550303810996,803.4432234432236,788.5347985347986,801.8315018315019,846.959706959707,853.4065934065933,-0.311768,-0.107422,0.947021,4.575806,5.203857,-4.919739,0.0,23.0,-23.0
2021-10-21 16:10:39.073,1.071647429436456,1.4077602799571092,1.349982113030305,1.1448434788674628,1.099547350017751,0.9017611937366559,0.987752607412996,1.089835621512182,1.285874116934278,0.7222893751712971,0.91522541401207,1.0384938874514829,0.9090756588381212,0.6796238337250792,0.7436679006957774,0.8912273500375747,0.7204510786523107,0.6391741882908827,0.5386437055304739,0.4901165188254692,795.3846153846154,820.7692307692308,778.4615384615387,757.9120879120877,767.9853479853481,-0.384705,-0.098694,0.927246,4.358978,-4.231873,1.203766,0.0,28.000000000000004,-28.000000000000004
