HRV_MeanNN,HRV_SDNN,HRV_SDANN1,HRV_SDNNI1,HRV_SDANN2,HRV_SDNNI2,HRV_SDANN5,HRV_SDNNI5,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_pNN50,HRV_pNN20,HRV_HTI,HRV_TINN,HRV_ULF,HRV_VLF,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,Time
701.9909502262444,38.405110015472474,,,,,,,26.042226135698687,26.11862036715839,0.05470883919955792,0.03709766646892748,700.0,34.21384615384618,0.04887692307692311,44.23076923076917,5.294117647058823,43.529411764705884,10.625,218.75,,,0.08519956935423795,0.027732080327807787,0.0018739237228528177,3.072238661764072,0.7421204983991015,0.24155691666642123,-3.585165401331453,2021-10-21 15:48:30
701.8661811561219,38.42971785532568,,,,,,,25.83488983576567,25.908827750384464,0.0547536252452338,0.03680885406561425,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,4.733727810650888,43.19526627218935,10.5625,218.75,,,0.08409336013582752,0.026735460017156525,0.001812764395788926,3.1453866917518387,0.7465569707021985,0.23734982177545869,-3.621764504177892,2021-10-21 15:48:31
702.3076923076923,38.582876422045636,,,,,,,26.062385261000287,26.139836799537456,0.05493728296676816,0.03710963947349439,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.294117647058823,43.529411764705884,10.625,210.9375,,,0.0823465373543016,0.025685832208149247,0.001749442242925167,3.205912764943463,0.7500927157249657,0.23397165510153667,-3.6618157150369166,2021-10-21 15:48:32
702.3213472917614,38.678916238370775,,,,,,,26.04534702086007,26.123049243142066,0.05507296109896345,0.037084658071827335,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.325443786982249,42.60355029585799,10.5625,218.75,,,0.08071842829208331,0.024732080865440133,0.0016980203448409158,3.263713584443144,0.7533321144673495,0.23082053463826951,-3.699654057622709,2021-10-21 15:48:33
702.3076923076923,38.56472276332687,,,,,,,25.974916056388132,26.05206765755207,0.054911434383707484,0.0369850940561934,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.294117647058823,42.35294117647059,10.0,210.9375,,,0.07988843248017971,0.0242463819160831,0.0016796348890242428,3.2948599406160533,0.7549860441534971,0.2291405576445639,-3.7194878720667526,2021-10-21 15:48:34
702.3529411764706,38.56651181213626,,,,,,,25.914187503500816,25.991038261976502,0.05491044395362784,0.03689624686428089,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.294117647058823,41.76470588235294,10.625,218.75,,,0.07953587351746244,0.024003845683685424,0.0016805811930158676,3.313463790992466,0.7558985596839645,0.22812941603250592,-3.7295412246505135,2021-10-21 15:48:35
702.4578971324534,38.65676442854693,,,,,,,25.602076645132748,25.67364565418428,0.05503072082519121,0.03644642155728416,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.325443786982249,40.828402366863905,10.5625,218.75,,,0.07972353803689529,0.024012210489637434,0.0017021505243354146,3.3201249035902087,0.7561184237788441,0.22773794532886918,-3.729192807612411,2021-10-21 15:48:36
702.6696832579186,38.258561031209254,,,,,,,25.676655566564655,25.749683076143427,0.05444743375553639,0.03654157305821874,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,5.294117647058823,41.17647058823529,10.0,218.75,,,0.08071650167890604,0.02437290205413879,0.0017580046941301866,3.3117312620225903,0.755437149736025,0.22810943581051715,-3.714283335376218,2021-10-21 15:48:37
703.4592626308603,37.74899716341965,,,,,,,23.820439875764137,23.88807667704475,0.05366195196896342,0.03386186114982453,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,4.733727810650888,40.828402366863905,9.941176470588236,218.75,,,0.07891247914578245,0.024007071330277407,0.0017640258591243932,3.2870514716328207,0.7538190985481252,0.22932987361273982,-3.7294068532701083,2021-10-21 15:48:38
703.1861629494765,37.32291670954241,,,,,,,23.879511113091944,23.949799202936152,0.053076864529008144,0.03395901735741019,700.0,34.21384615384618,0.04887692307692311,46.153846153846075,4.733727810650888,41.42011834319527,9.941176470588236,218.75,,,0.0769385296906544,0.023655363960292292,0.0017639908542663612,3.252477104973012,0.7516619756510887,0.23110446327256337,-3.744165383828751,2021-10-21 15:48:39
