Time,ECG
2021-10-14 16:43:40.347138,98
2021-10-14 16:43:40.347157,67
2021-10-14 16:43:40.347166,57
2021-10-14 16:43:40.347175,91
2021-10-14 16:43:40.347183,91
2021-10-14 16:43:40.347192,86
2021-10-14 16:43:40.347200,101
2021-10-14 16:43:40.347209,105
2021-10-14 16:43:40.347217,98
2021-10-14 16:43:40.347226,96
2021-10-14 16:43:40.347234,108
2021-10-14 16:43:40.347243,117
2021-10-14 16:43:40.347251,122
2021-10-14 16:43:40.347259,132
2021-10-14 16:43:40.347268,134
2021-10-14 16:43:40.347276,134
2021-10-14 16:43:40.347284,149
2021-10-14 16:43:40.347293,168
2021-10-14 16:43:40.347301,175
2021-10-14 16:43:40.347310,177
2021-10-14 16:43:40.347318,187
2021-10-14 16:43:40.347326,192
2021-10-14 16:43:40.347334,189
2021-10-14 16:43:40.347343,182
2021-10-14 16:43:40.347351,170
2021-10-14 16:43:40.347360,146
2021-10-14 16:43:40.347369,113
2021-10-14 16:43:40.347377,84
2021-10-14 16:43:40.347385,55
2021-10-14 16:43:40.347393,19
2021-10-14 16:43:40.645306,-16
2021-10-14 16:43:40.645326,-40
2021-10-14 16:43:40.645335,-62
2021-10-14 16:43:40.645344,-84
2021-10-14 16:43:40.645352,-88
2021-10-14 16:43:40.645361,-86
2021-10-14 16:43:40.645370,-88
2021-10-14 16:43:40.645378,-93
2021-10-14 16:43:40.645386,-103
2021-10-14 16:43:40.645395,-105
2021-10-14 16:43:40.645403,-101
2021-10-14 16:43:40.645411,-93
2021-10-14 16:43:40.645420,-91
2021-10-14 16:43:40.645428,-96
2021-10-14 16:43:40.645436,-103
2021-10-14 16:43:40.645445,-98
2021-10-14 16:43:40.645453,-91
2021-10-14 16:43:40.645462,-86
2021-10-14 16:43:40.645470,-76
2021-10-14 16:43:40.645479,-76
2021-10-14 16:43:40.645487,-86
2021-10-14 16:43:40.645495,-96
2021-10-14 16:43:40.645503,-93
2021-10-14 16:43:40.645511,-81
2021-10-14 16:43:40.645520,-76
2021-10-14 16:43:40.645528,-81
2021-10-14 16:43:40.645536,-81
2021-10-14 16:43:40.645544,-72
2021-10-14 16:43:40.645552,-67
2021-10-14 16:43:40.645562,-69
2021-10-14 16:43:40.735838,-64
2021-10-14 16:43:40.735856,-62
2021-10-14 16:43:40.735865,-69
2021-10-14 16:43:40.735873,-74
2021-10-14 16:43:40.735882,-64
2021-10-14 16:43:40.735890,-57
2021-10-14 16:43:40.735898,-57
2021-10-14 16:43:40.735907,-64
2021-10-14 16:43:40.735915,-62
2021-10-14 16:43:40.735923,-57
2021-10-14 16:43:40.735931,-52
2021-10-14 16:43:40.735939,-45
2021-10-14 16:43:40.735948,-40
2021-10-14 16:43:40.735966,-43
2021-10-14 16:43:40.735975,-45
2021-10-14 16:43:40.735983,-40
2021-10-14 16:43:40.735992,-33
2021-10-14 16:43:40.736000,-26
2021-10-14 16:43:40.736008,-31
2021-10-14 16:43:40.736017,-40
2021-10-14 16:43:40.736025,-38
2021-10-14 16:43:40.736033,-33
2021-10-14 16:43:40.736041,-28
2021-10-14 16:43:40.736049,-16
2021-10-14 16:43:40.736058,-7
2021-10-14 16:43:40.736066,-7
2021-10-14 16:43:40.736074,-2
2021-10-14 16:43:40.736083,16
2021-10-14 16:43:40.736091,12
2021-10-14 16:43:40.736100,-14
2021-10-14 16:43:40.961922,-33
2021-10-14 16:43:40.961941,-36
2021-10-14 16:43:40.961951,-33
2021-10-14 16:43:40.961959,-33
2021-10-14 16:43:40.961968,-38
2021-10-14 16:43:40.961976,-36
2021-10-14 16:43:40.961984,-38
2021-10-14 16:43:40.961992,-40
2021-10-14 16:43:40.962001,-31
2021-10-14 16:43:40.962009,-21
2021-10-14 16:43:40.962017,-9
2021-10-14 16:43:40.962025,28
2021-10-14 16:43:40.962034,204
2021-10-14 16:43:40.962042,565
2021-10-14 16:43:40.962050,740
2021-10-14 16:43:40.962058,180
2021-10-14 16:43:40.962067,-769
2021-10-14 16:43:40.962077,-988
2021-10-14 16:43:40.962085,-459
2021-10-14 16:43:40.962094,-120
2021-10-14 16:43:40.962102,-76
2021-10-14 16:43:40.962110,24
2021-10-14 16:43:40.962119,88
2021-10-14 16:43:40.962127,57
2021-10-14 16:43:40.962135,67
2021-10-14 16:43:40.962143,93
2021-10-14 16:43:40.962152,74
2021-10-14 16:43:40.962160,62
2021-10-14 16:43:40.962168,84
2021-10-14 16:43:40.962177,91
2021-10-14 16:43:41.141861,84
2021-10-14 16:43:41.141880,91
2021-10-14 16:43:41.141890,103
2021-10-14 16:43:41.141898,108
2021-10-14 16:43:41.141907,117
2021-10-14 16:43:41.141915,127
