Time,ECG
2021-10-14 15:45:00.114126,120
2021-10-14 15:45:00.114146,401
2021-10-14 15:45:00.114156,800
2021-10-14 15:45:00.114164,759
2021-10-14 15:45:00.114173,-122
2021-10-14 15:45:00.114181,-1050
2021-10-14 15:45:00.114190,-935
2021-10-14 15:45:00.114198,-303
2021-10-14 15:45:00.114207,-96
2021-10-14 15:45:00.114215,-60
2021-10-14 15:45:00.114223,93
2021-10-14 15:45:00.114232,134
2021-10-14 15:45:00.114240,88
2021-10-14 15:45:00.114248,108
2021-10-14 15:45:00.114256,127
2021-10-14 15:45:00.114264,115
2021-10-14 15:45:00.114273,122
2021-10-14 15:45:00.114281,132
2021-10-14 15:45:00.114289,132
2021-10-14 15:45:00.114298,134
2021-10-14 15:45:00.114306,141
2021-10-14 15:45:00.114314,141
2021-10-14 15:45:00.114323,144
2021-10-14 15:45:00.114331,151
2021-10-14 15:45:00.114339,158
2021-10-14 15:45:00.114347,168
2021-10-14 15:45:00.114356,177
2021-10-14 15:45:00.114364,180
2021-10-14 15:45:00.114372,175
2021-10-14 15:45:00.114381,177
2021-10-14 15:45:00.249347,185
2021-10-14 15:45:00.249368,180
2021-10-14 15:45:00.249378,163
2021-10-14 15:45:00.249386,146
2021-10-14 15:45:00.249395,127
2021-10-14 15:45:00.249403,96
2021-10-14 15:45:00.249411,69
2021-10-14 15:45:00.249419,36
2021-10-14 15:45:00.249428,-2
2021-10-14 15:45:00.249436,-28
2021-10-14 15:45:00.249444,-45
2021-10-14 15:45:00.249453,-62
2021-10-14 15:45:00.249461,-81
2021-10-14 15:45:00.249469,-98
2021-10-14 15:45:00.249477,-98
2021-10-14 15:45:00.249486,-96
2021-10-14 15:45:00.249494,-98
2021-10-14 15:45:00.249502,-93
2021-10-14 15:45:00.249510,-86
2021-10-14 15:45:00.249519,-91
2021-10-14 15:45:00.249527,-91
2021-10-14 15:45:00.249535,-81
2021-10-14 15:45:00.249544,-67
2021-10-14 15:45:00.249552,-60
2021-10-14 15:45:00.249560,-57
2021-10-14 15:45:00.249568,-55
2021-10-14 15:45:00.249577,-45
